place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJw0ol8QFbwokR6-65pS8JSDk,Bar Room at the Beekman,,,175,4.3,"Name: The Back Room
Link: https://www.google.com/maps/search/The+Back+Room/@40.718762600000005,-73.9870042?authuser=0&hl=es&entry=ttu
Reviews: 1853 reviews

Name: Temple Court
Link: https://www.google.com/maps/search/Temple+Court/@40.7113002,-74.0067691?authuser=0&hl=es&entry=ttu
Reviews: 1255 reviews

Name: The Bar Room
Link: https://www.google.com/maps/search/The+Bar+Room/@40.763318999999996,-73.968502?authuser=0&hl=es&entry=ttu
Reviews: 1164 reviews

Name: The Bar Room at The Modern
Link: https://www.google.com/maps/search/The+Bar+Room+at+The+Modern/@40.7609475,-73.9768318?authuser=0&hl=es&entry=ttu
Reviews: 276 reviews

Name: Lounge on Pearl
Link: https://www.google.com/maps/search/Lounge+on+Pearl/@40.705464899999996,-74.0076406?authuser=0&hl=es&entry=ttu
Reviews: 43 reviews",http://templecourtnyc.com/about-the-bar-room,,1,Bar Room at the Beekman (propietario),,https://lh3.ggpht.com/p/AF1QipNk142eSJD9hvMjsm8WH1klzxsPDAJCCyiHi_9t=s1024,Cocteleria,Cocteleria,,,Open All Days,"123 Nassau St, New York, NY 10038, Estados Unidos","atmosfera, hotel, mesa, brunch, precio, cenar, atrio, arquitectura, hamburguesas, wagyu",https://www.google.com/maps/place/Bar+Room+at+the+Beekman/data=!4m7!3m6!1s0x89c25b01f1254ac3:0x3948092fa5b9eeeb!8m2!3d40.7112134!4d-74.0069041!16s%2Fg%2F11khsmmzg5!19sChIJw0ol8QFbwokR6-65pS8JSDk?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJmxygiqZZwokRURJ_xHxXny4,Chapel Bar,"Chapel Bar is home to an after-dark lounge with a stellar cocktail program, live events & performances - and the occasional confession, of course.",,166,4.1,"Name: The Campbell
Link: https://www.google.com/maps/search/The+Campbell/@40.752606,-73.97781499999999?authuser=0&hl=es&entry=ttu
Reviews: 2295 reviews

Name: The Churchill Tavern
Link: https://www.google.com/maps/search/The+Churchill+Tavern/@40.7436111,-73.9844444?authuser=0&hl=es&entry=ttu
Reviews: 1180 reviews

Name: Hidden Lane Bar
Link: https://www.google.com/maps/search/Hidden+Lane+Bar/@40.734595,-73.98767?authuser=0&hl=es&entry=ttu
Reviews: 250 reviews

Name: Le Chalet
Link: https://www.google.com/maps/search/Le+Chalet/@40.7582534,-73.9768371?authuser=0&hl=es&entry=ttu
Reviews: 21 reviews

Name: Bar at Eleven Madison Park
Link: https://www.google.com/maps/search/Bar+at+Eleven+Madison+Park/@40.7415914,-73.9872122?authuser=0&hl=es&entry=ttu
Reviews: 4 reviews",https://www.chapelbar.com/,,,Chapel Bar (propietario),https://www.google.com/maps/contrib/117191340135235631712,https://lh3.ggpht.com/p/AF1QipMrv7kgDXiJrU9oxIs8pkOBPwTHZ4mkdwyjC7Ev=s1024,Recinto para eventos,"Recinto para eventos, Cocteleria, Salon para eventos, Salon de bodas",17:00-1:00,,"lunes, martes, miercoles, domingo","277 Park Ave S, New York, NY 10010, Estados Unidos","cocteles, precio, atmosfera, portero, speakeasy, anochecer, museo, propina, mesa, arquitectura",https://www.google.com/maps/place/Chapel+Bar/data=!4m7!3m6!1s0x89c259a68aa01c9b:0x2e9f577cc47f1251!8m2!3d40.7390217!4d-73.9869766!16s%2Fg%2F11j1hg6nck!19sChIJmxygiqZZwokRURJ_xHxXny4?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJhzFeAVtZwokR3_qd1Ph14Uo,Strangelove Bar Nyc,"Strangelove is a punk rock & roll bar located at 229 e. 53rd street in New York City. Strangelove provides affordable beer & liquor on a backdrop of punk, glam, garage, metal, rock and roll, and underground music.",,165,4.4,"Name: Jimmy's Corner
Link: https://www.google.com/maps/search/Jimmy's+Corner/@40.756729899999996,-73.9847643?authuser=0&hl=es&entry=ttu
Reviews: 1982 reviews

Name: Snafu
Link: https://www.google.com/maps/search/Snafu/@40.754619,-73.973204?authuser=0&hl=es&entry=ttu
Reviews: 851 reviews

Name: Barcelona Bar
Link: https://www.google.com/maps/search/Barcelona+Bar/@40.7653306,-73.9841508?authuser=0&hl=es&entry=ttu
Reviews: 785 reviews

Name: Blue Ruin Bar
Link: https://www.google.com/maps/search/Blue+Ruin+Bar/@40.7568773,-73.9934364?authuser=0&hl=es&entry=ttu
Reviews: 663 reviews

Name: Clockwork Bar
Link: https://www.google.com/maps/search/Clockwork+Bar/@40.7154003,-73.9900687?authuser=0&hl=es&entry=ttu
Reviews: 454 reviews",http://www.strangeloveny.com/,,,Strangelove Bar Nyc (propietario),https://www.google.com/maps/contrib/113578432183035799275,https://lh3.ggpht.com/p/AF1QipNVeVMjsZg89yXBESnHmhsdWk5NffDcNgqNvGst=s1024,Bar,Bar,14:00-4:00,,Open All Days,"229 E 53rd St, New York, NY 10022, Estados Unidos","punk, precio, grafitis, licores, chupito, gentio, atmosfera, nombre, paredes, tequila",https://www.google.com/maps/place/Strangelove+Bar+Nyc/data=!4m7!3m6!1s0x89c2595b015e3187:0x4ae175f8d49dfadf!8m2!3d40.7573616!4d-73.9681035!16s%2Fg%2F11f7qv8r9s!19sChIJhzFeAVtZwokR3_qd1Ph14Uo?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJUVmSN75ZwokRq65jBAWX6Og,Undercote,,,152,4.6,"Name: Dear Irving Gramercy
Link: https://www.google.com/maps/search/Dear+Irving+Gramercy/@40.7362234,-73.9874495?authuser=0&hl=es&entry=ttu
Reviews: 982 reviews

Name: Patent Pending
Link: https://www.google.com/maps/search/Patent+Pending/@40.7453222,-73.9902716?authuser=0&hl=es&entry=ttu
Reviews: 981 reviews

Name: The Ivory Peacock
Link: https://www.google.com/maps/search/The+Ivory+Peacock/@40.744272099999996,-73.9907621?authuser=0&hl=es&entry=ttu
Reviews: 815 reviews

Name: Bar Calico
Link: https://www.google.com/maps/search/Bar+Calico/@40.739796,-73.984385?authuser=0&hl=es&entry=ttu
Reviews: 66 reviews

Name: Experimental Cocktail Club
Link: https://www.google.com/maps/search/Experimental+Cocktail+Club/@40.7425357,-73.9903322?authuser=0&hl=es&entry=ttu
Reviews: 61 reviews",https://www.cotekoreansteakhouse.com/locations/location-undercote,+1 212-401-7886,,Undercote (propietario),https://www.google.com/maps/contrib/116189735728381505966,https://lh3.ggpht.com/p/AF1QipM-P643f0BT5OLSHthbwYiicBOvzAlXCN2EXTc=s1024,Cocteleria,Cocteleria,17:00-1:00,,domingo,"16 W 22nd St, New York, NY 10010, Estados Unidos","speakeasy, precio, atmosfera, plantas, cenar, presentacion, noquis, nuggets, ADN, sofisticado",https://www.google.com/maps/place/Undercote/data=!4m7!3m6!1s0x89c259be37925951:0xe8e897050463aeab!8m2!3d40.7411346!4d-73.9912109!16s%2Fg%2F11gmchct5c!19sChIJUVmSN75ZwokRq65jBAWX6Og?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJ_2s_3mtZwokRSCyHnhY0J6s,The Raven Pub NYC,"Great neighborhood Irish Pub with friendly staff who always remember a face or name with a smile.Great food,cocktails and beer section for big or small groups.Awesome tv setup for all your sporting events.Stop by and say hello.",,142,4.7,"Name: The Penrose Bar
Link: https://www.google.com/maps/search/The+Penrose+Bar/@40.7754985,-73.9532816?authuser=0&hl=es&entry=ttu
Reviews: 2268 reviews

Name: The Pony Bar
Link: https://www.google.com/maps/search/The+Pony+Bar/@40.76975300000001,-73.954259?authuser=0&hl=es&entry=ttu
Reviews: 783 reviews

Name: La Hija de Ryan
Link: https://www.google.com/maps/search/La+Hija+de+Ryan/@40.7762908,-73.9504784?authuser=0&hl=es&entry=ttu
Reviews: 349 reviews

Name: Hendrickson's
Link: https://www.google.com/maps/search/Hendrickson's/@40.7610709,-73.9604859?authuser=0&hl=es&entry=ttu
Reviews: 237 reviews

Name: The Hunterian
Link: https://www.google.com/maps/search/The+Hunterian/@40.7661539,-73.95580269999999?authuser=0&hl=es&entry=ttu
Reviews: 111 reviews",,+1 646-707-3030,,The Raven Pub NYC (propietario),https://www.google.com/maps/contrib/105158806456256023772,https://lh3.ggpht.com/p/AF1QipPufUN52K_j4WfyHrA9ehGScSMzv2rxpb97gbIx=s1024,Pub,Pub,14:00-4:00,,Open All Days,"1471 1st Ave, New York, NY 10075, Estados Unidos","bartender, atmosfera, guinness, juegos, cocina, gentio, espacio, area, suma, trivia",https://www.google.com/maps/place/The+Raven+Pub+NYC/data=!4m7!3m6!1s0x89c2596bde3f6bff:0xab2734169e872c48!8m2!3d40.7709201!4d-73.9540984!16s%2Fg%2F11ptt_nm7r!19sChIJ_2s_3mtZwokRSCyHnhY0J6s?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJ9cZnC5lZwokRmN7VzAoFHxA,bar/code NYC,"Trendy spot with woody decor specialized in craft cocktails, dessert, tapas, wine and whiskey",,123,4.3,"Name: Barcade
Link: https://www.google.com/maps/search/Barcade/@40.7442657,-73.9945268?authuser=0&hl=es&entry=ttu
Reviews: 3146 reviews

Name: Osamil Upstairs
Link: https://www.google.com/maps/search/Osamil+Upstairs/@40.746961,-73.9864309?authuser=0&hl=es&entry=ttu
Reviews: 388 reviews

Name: MAD Bar and Lounge
Link: https://www.google.com/maps/search/MAD+Bar+and+Lounge/@40.7500942,-73.9809515?authuser=0&hl=es&entry=ttu
Reviews: 102 reviews

Name: Wine Bar 1986
Link: https://www.google.com/maps/search/Wine+Bar+1986/@40.7482035,-73.9874565?authuser=0&hl=es&entry=ttu
Reviews: 51 reviews

Name: Barbam NYC
Link: https://www.google.com/maps/search/Barbam+NYC/@40.7484077,-73.9867438?authuser=0&hl=es&entry=ttu
Reviews: 28 reviews",https://www.barcodenewyork.com/,+1 917-261-7433,,bar/code NYC (propietario),https://www.google.com/maps/contrib/117327281305105942091,https://lh3.ggpht.com/p/AF1QipP2JjGcXKIIsR2hW0Ai1_RQTRaQSPFbtx0NFMC3=s1024,Bar,Bar,17:00-1:00,,domingo,"43 W 32nd St, New York, NY 10001, Estados Unidos","cocteles, atmosfera, menu, eleccion, granizado, old fashioned, happy hour, manhattan, novia, noche tropical",https://www.google.com/maps/place/bar%2Fcode+NYC/data=!4m7!3m6!1s0x89c259990b67c6f5:0x101f050accd5de98!8m2!3d40.7482035!4d-73.9874565!16s%2Fg%2F11tmxmffgw!19sChIJ9cZnC5lZwokRmN7VzAoFHxA?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJiVD59uZZwokRUwIDtSPgKX0,The Hunterian,"A cozy cocktail bar near New York Presbyterian Hospital, The Hunterian is a favorite among hospital staff and locals looking to unwind. Located on East 70th Street, this cocktail and craft beer bar in the Upper East Side offers quality drinks, happy hour specials, and a relaxed atmosphere--ideal for an after-work drink near MSK and HSS hospitals.",,111,4.6,"Name: The Pony Bar
Link: https://www.google.com/maps/search/The+Pony+Bar/@40.76975300000001,-73.954259?authuser=0&hl=es&entry=ttu
Reviews: 783 reviews

Name: Shaken Not Stirred
Link: https://www.google.com/maps/search/Shaken+Not+Stirred/@40.761059499999995,-73.96122199999999?authuser=0&hl=es&entry=ttu
Reviews: 307 reviews

Name: Sefton
Link: https://www.google.com/maps/search/Sefton/@40.7690659,-73.955394?authuser=0&hl=es&entry=ttu
Reviews: 241 reviews

Name: Hendrickson's
Link: https://www.google.com/maps/search/Hendrickson's/@40.7610709,-73.9604859?authuser=0&hl=es&entry=ttu
Reviews: 237 reviews

Name: The Raven Pub NYC
Link: https://www.google.com/maps/search/The+Raven+Pub+NYC/@40.7709201,-73.95409839999999?authuser=0&hl=es&entry=ttu
Reviews: 142 reviews",https://www.thehunterianues.com/,+1 646-882-0075,,The Hunterian (propietario),https://www.google.com/maps/contrib/114147606779307293568,https://lh3.ggpht.com/p/AF1QipMINmNbtHpN64D4uyO_Q8RmT4i4xBWj5ykLKJzU=s1024,Bar,"Bar, Cocteleria",16:00-2:00,,domingo,"413 E 70th St, New York, NY 10021, Estados Unidos","atmosfera, whisky, karaoke, paredes, trivia, old fashioned, hospital, happy hour, manhattan, gran mancha roja",https://www.google.com/maps/place/The+Hunterian/data=!4m7!3m6!1s0x89c259e6f6f95089:0x7d29e023b5030253!8m2!3d40.7661539!4d-73.9558027!16s%2Fg%2F11fj5d_6mh!19sChIJiVD59uZZwokRUwIDtSPgKX0?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJE0PoGPVZwokRN29jAbqSvjU,Bar Bonobo,"Transport yourself to a fusion of 70s Italian flair and New York chic at Bar Bonobo in Chelsea. Every detail, from furniture to tiles, is authentically Italian. Savor martinis and aperitifs from our extensive cocktail list in this sophisticated aperitivo bar.",,111,4.4,"Name: Jungle Bird
Link: https://www.google.com/maps/search/Jungle+Bird/@40.7426041,-74.0001774?authuser=0&hl=es&entry=ttu
Reviews: 533 reviews

Name: Bar B
Link: https://www.google.com/maps/search/Bar+B/@40.7395445,-73.99922819999999?authuser=0&hl=es&entry=ttu
Reviews: 247 reviews

Name: Twist Bar
Link: https://www.google.com/maps/search/Twist+Bar/@40.744623,-74.0023544?authuser=0&hl=es&entry=ttu
Reviews: 217 reviews

Name: Obvio
Link: https://www.google.com/maps/search/Obvio/@40.744515199999995,-73.9866104?authuser=0&hl=es&entry=ttu
Reviews: 15 reviews

Name: Bomba
Link: https://www.google.com/maps/search/Bomba/@40.7415865,-74.0075955?authuser=0&hl=es&entry=ttu
Reviews: 13 reviews",https://barbonobo.com/,+1 251-217-9992,,Bar Bonobo (propietario),https://www.google.com/maps/contrib/106952148715160002140,https://lh3.ggpht.com/p/AF1QipNded6Y1fxJr2j12XjkJZOhDm_OXNEBUlB9oWoh=s1024,Cocteleria,Cocteleria,15:00-4:00,,Open All Days,"184 8th Ave, New York, NY 10011, Estados Unidos","martini, suma, atmosfera, menu, the neighborhood, conversar, los 70, phoenix dactylifera, pan plano, dip",https://www.google.com/maps/place/Bar+Bonobo/data=!4m7!3m6!1s0x89c259f518e84313:0x35be92ba01636f37!8m2!3d40.7429581!4d-73.9998367!16s%2Fg%2F11vsph9221!19sChIJE0PoGPVZwokRN29jAbqSvjU?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJs8GaJvBYwokR_Zovni-dXlQ,Two E Bar/Lounge,"Originally built as the Gentleman's Library at The Pierre, Two E was redesigned by Alexandra Champalimaud to reflect the marvelous style of an Upper East Side residence. This delightfully swanky noshery and lounge is the perfect place to enjoy a beverage of your choice by day. By night, the voguish venue comes alive, providing a stage for programmed entertainment featuring the brightest stars of Broadway and Jazz. Take a seat at the bar, order a drink, and let the dazzling sounds of New York City whisk you away.

Call Us 212-940-8113",,96,4.4,"Name: The Penrose Bar
Link: https://www.google.com/maps/search/The+Penrose+Bar/@40.7754985,-73.9532816?authuser=0&hl=es&entry=ttu
Reviews: 2268 reviews

Name: The Bar Room
Link: https://www.google.com/maps/search/The+Bar+Room/@40.763318999999996,-73.968502?authuser=0&hl=es&entry=ttu
Reviews: 1164 reviews

Name: The Empire Rooftop
Link: https://www.google.com/maps/search/The+Empire+Rooftop/@40.7713523,-73.9826783?authuser=0&hl=es&entry=ttu
Reviews: 806 reviews

Name: Ty Bar
Link: https://www.google.com/maps/search/Ty+Bar/@40.7623386,-73.971335?authuser=0&hl=es&entry=ttu
Reviews: 91 reviews

Name: Jacques
Link: https://www.google.com/maps/search/Jacques/@40.7656987,-73.9692055?authuser=0&hl=es&entry=ttu
Reviews: 42 reviews",https://www.thepierreny.com/nyc-dining/two-e-bar-lounge,+1 212-940-8113,,Two E Bar/Lounge (propietario),https://www.google.com/maps/contrib/114756335691865920156,https://lh3.ggpht.com/p/AF1QipPMasiiPUoTyCSxjdbnX-nGwm0A4Liv1nB30Ynt=s1024,Bar,"Bar, Club de jazz, Lounge",,,Open All Days,"2 E 61st St, New York, NY 10065, Estados Unidos","te de la tarde, hotel, sandwich, precio, scon, cocteles, chai, foto, conversar",https://www.google.com/maps/place/Two+E+Bar%2FLounge/data=!4m7!3m6!1s0x89c258f0269ac1b3:0x545e9d2f9e2f9afd!8m2!3d40.7651828!4d-73.9718937!16s%2Fg%2F1tcwxmx0!19sChIJs8GaJvBYwokR_Zovni-dXlQ?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJx0VRQa1ZwokRPWVY4a2Cm58,"ART Midtown - Rooftop Bars Midtown, NYC (Arlo Midtown)","**We're currently Closed for the season! But come join us Spring 2025 for a new season***Experience the pinnacle of New York City nightlife at Art Midtown, one of the premier rooftop bars in Midtown. With breathtaking panoramic views of the Manhattan skyline, our rooftop bar offers an unforgettable setting for both hotel guests and locals. Located atop the Arlo Midtown hotel, our venue combines sophisticated elegance with a vibrant atmosphere, perfect for enjoying signature cocktails and delectable shareable bites. Whether you're here for an evening out or a weekend brunch, Art Midtown provides an elevated rooftop bar experience that stands out in the heart of the city. Join us and see why we're a favorite among rooftop bars in Midtown, NY.",,92,4.7,"Name: Refinery Rooftop
Link: https://www.google.com/maps/search/Refinery+Rooftop/@40.7526164,-73.9852828?authuser=0&hl=es&entry=ttu
Reviews: 3183 reviews

Name: Monarch Rooftop
Link: https://www.google.com/maps/search/Monarch+Rooftop/@40.7503922,-73.9868091?authuser=0&hl=es&entry=ttu
Reviews: 2351 reviews

Name: Arlo Midtown
Link: https://www.google.com/maps/search/Arlo+Midtown/@40.755739999999996,-73.9937868?authuser=0&hl=es&entry=ttu
Reviews: 1438 reviews

Name: Spyglass Rooftop Bar
Link: https://www.google.com/maps/search/Spyglass+Rooftop+Bar/@40.7519694,-73.9848404?authuser=0&hl=es&entry=ttu
Reviews: 795 reviews

Name: ART NoMad (Arlo Roof Top)
Link: https://www.google.com/maps/search/ART+NoMad+(Arlo+Roof+Top)/@40.74635,-73.98494?authuser=0&hl=es&entry=ttu
Reviews: 211 reviews",https://artrooftops.com/location/midtown/,+1 929-581-7095,,"ART Midtown - Rooftop Bars Midtown, NYC (Arlo Midtown) (propietario)",https://www.google.com/maps/contrib/111527911703271708339,https://lh3.ggpht.com/p/AF1QipOoxDVyQiTDD0bbpjpnr3RlAIc22jD-3w09F-uE=s1024,Bar,"Bar, Restaurante",16:00-23:00,,Open All Days,"Rooftop, 26th Floor, 351 W 38th St, New York, NY 10018, Estados Unidos","cocteles, atencion, the view, atardecer, gimlet, sandia, vista, empire state, los tragos, muy buena","https://www.google.com/maps/place/ART+Midtown+-+Rooftop+Bars+Midtown,+NYC+%28Arlo+Midtown%29/data=!4m7!3m6!1s0x89c259ad415145c7:0x9f9b82ade158653d!8m2!3d40.7556565!4d-73.9936282!16s%2Fg%2F11v0dfgy1z!19sChIJx0VRQa1ZwokRPWVY4a2Cm58?authuser=0&hl=es&rclk=1",bars in manhattan
ChIJ68J3tfpYwokRbuSMhbhzXmk,Ty Bar,"Discover TY Bar, a sophisticated cocktail bar in Midtown Manhattan, located within Four Seasons Hotel New York. Indulge in handcrafted cocktails, rare whiskies, and premium craft beers in a sleek, Art Deco-inspired setting. Whether you're unwinding after a day in the city, meeting friends for an upscale evening, or enjoying a romantic night out, TY Bar offers an intimate ambiance, plush seating, and impeccable service. Sip on expertly crafted drinks while taking in the stylish, warm atmosphere.",,91,4.3,"Name: Bar 54
Link: https://www.google.com/maps/search/Bar+54/@40.7575012,-73.9841824?authuser=0&hl=es&entry=ttu
Reviews: 1912 reviews

Name: Monkey Bar
Link: https://www.google.com/maps/search/Monkey+Bar/@40.759898199999995,-73.9732046?authuser=0&hl=es&entry=ttu
Reviews: 1221 reviews

Name: The Bar Room
Link: https://www.google.com/maps/search/The+Bar+Room/@40.763318999999996,-73.968502?authuser=0&hl=es&entry=ttu
Reviews: 1164 reviews

Name: The Gold Room
Link: https://www.google.com/maps/search/The+Gold+Room/@40.7579771,-73.9751493?authuser=0&hl=es&entry=ttu
Reviews: 120 reviews

Name: Two E Bar/Lounge
Link: https://www.google.com/maps/search/Two+E+Bar%2FLounge/@40.7651828,-73.9718937?authuser=0&hl=es&entry=ttu
Reviews: 96 reviews",https://www.fourseasons.com/newyork/dining/lounges/ty_bar/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-nyf-fab-mid-seo-na&utm_content=na-na&utm_term=na,+1 212-758-5700,,Ty Bar (propietario),https://www.google.com/maps/contrib/116226145943935239328,https://lh3.ggpht.com/p/AF1QipNsHbLdn5qY-sm7NCH9puR2LR0MxWnfFB9wLUH8=s1024,Cocteleria,"Cocteleria, Bar, Lounge, Restaurante especializado en platos pequenos",14:00-24:00,,Open All Days,"57 E 57th St, New York, NY 10022, Estados Unidos","precio, pagar, chimenea",https://www.google.com/maps/place/Ty+Bar/data=!4m7!3m6!1s0x89c258fab577c2eb:0x695e73b8858ce46e!8m2!3d40.7623386!4d-73.971335!16s%2Fg%2F1tdq6y6f!19sChIJ68J3tfpYwokRbuSMhbhzXmk?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJ1ziF2bZZwokRdPzw_rXIrqk,Bar Pendry Manhattan West,"Bar Pendry is a classic cocktail emporium that harkens back to a timeless era of style and sophistication with a distinct nod to the now, making it one of the best hotel bars in Manhattan. Enjoy small bites, handcrafted drinks, a meticulously curated wine and beer list and striking interiors that welcome you to sit back and soak it in.",,8,4.6,"Name: Patent Pending
Link: https://www.google.com/maps/search/Patent+Pending/@40.7453222,-73.9902716?authuser=0&hl=es&entry=ttu
Reviews: 981 reviews

Name: Back Bar
Link: https://www.google.com/maps/search/Back+Bar/@40.7472104,-73.9899179?authuser=0&hl=es&entry=ttu
Reviews: 394 reviews

Name: Chez Zou
Link: https://www.google.com/maps/search/Chez+Zou/@40.753032499999996,-73.9982397?authuser=0&hl=es&entry=ttu
Reviews: 135 reviews

Name: Tara Mor - Irish Bar
Link: https://www.google.com/maps/search/Tara+Mor+-+Irish+Bar/@40.7482331,-73.9921101?authuser=0&hl=es&entry=ttu
Reviews: 123 reviews

Name: Bar 1905
Link: https://www.google.com/maps/search/Bar+1905/@40.7539456,-73.9941606?authuser=0&hl=es&entry=ttu
Reviews: 10 reviews",https://www.pendry.com/manhattan-west/dining/bar-pendry/,+1 212-933-7000,,Bar Pendry Manhattan West (propietario),https://www.google.com/maps/contrib/100548222905570445283,https://lh3.ggpht.com/p/AF1QipNlXC8NLwwqcB4pDPdiAHbM81Mc_zF9uKX2M1fU=s1024,Bar,Bar,16:00-1:00,,Open All Days,"Bar Pendry Level, 438 W 33rd St, New York, NY 10001, Estados Unidos",,https://www.google.com/maps/place/Bar+Pendry+Manhattan+West/data=!4m7!3m6!1s0x89c259b6d98538d7:0xa9aec8b5fef0fc74!8m2!3d40.7531632!4d-73.998475!16s%2Fg%2F11vz4jjbrg!19sChIJ1ziF2bZZwokRdPzw_rXIrqk?authuser=0&hl=es&rclk=1,bars in manhattan
